planet_ID,planet_temp,log_H2O,log_CO2,log_CH4,log_CO,log_NH3
19013,2147.595314117598,-9.044878915522183,-4.739116856000065,-3.784702809078404,-8.231589514245258,-8.975177843223657
19014,1094.4228671975677,-9.16419020179078,-5.740330711085226,-9.2604916687045,-7.880042556459852,-5.191098033794993
19015,1282.5144290704875,-3.372552083036946,-9.157507019782,-4.246478281520576,-5.800600977442416,-4.629143029928574
19016,2718.5212790476394,-7.466128653679058,-5.950816255365234,-9.10544476342384,-3.7759168432960455,-5.540070472034639
19017,1058.359379434203,-9.036619791888658,-6.069265110971974,-4.5951766090050254,-7.019517584566403,-4.371283285361998
19018,337.9703776585965,-9.413882962232243,-8.338990117026324,-6.221341221292836,-5.071987955639944,-5.548672038034759
19019,944.6740780332408,-9.812252890565508,-5.857056550787745,-9.63323574810341,-3.6028346081895193,-9.545026996946843
19020,714.7939225525113,-4.5955653851282205,-6.747705921252001,-5.628861519568193,-7.191859457947123,-5.106527637555105
19021,1175.6191723953891,-3.46868942156057,-8.237018895448738,-3.2957664138293064,-5.456141813411152,-9.112272993343238
19022,1357.1139458555135,-4.14366514438781,-4.200421761340535,-9.383280141362867,-7.79461019377213,-9.03052962184623
19023,787.8658060217875,-3.754611604915792,-4.609394986383884,-3.22713011979049,-4.501484039419752,-9.227807930799218
19024,878.33764145736,-8.31570039379405,-9.597786557127128,-8.016277256735865,-7.144709442825296,-4.071404921998918
19025,899.7228313491593,-7.58548453495152,-7.876840836470584,-9.840234135854388,-3.673402491169249,-9.144537228536509
19026,4103.036936960155,-6.261994852926663,-5.322354875050885,-9.142112501715994,-4.447764934282522,-7.862610582735544
19027,1291.4409259429594,-4.050547686260018,-7.19525988009348,-9.185081611735889,-3.8044346861692,-9.133334484480809
19028,902.2930867921518,-3.2157296342843353,-4.962511857876636,-4.238020260325297,-7.229174545390771,-8.999416404664872
19029,875.4726385086057,-4.057175009157296,-4.971410101669208,-5.543043020688699,-7.922512784552072,-9.256546762619928
19030,739.1133785305004,-8.83946821961721,-5.885449598473657,-3.5160874553954256,-4.833856758768956,-5.158500371423512
19031,857.1917951894991,-7.265551205221726,-6.080644538561022,-7.033097716957737,-4.901346055595163,-5.253600578337335
19032,1284.1600056308523,-4.407538453895634,-6.332764155722894,-9.48567524170339,-3.190153699817725,-9.103391175199004
19033,1185.4069500613618,-3.164988486003691,-7.215868304567396,-4.0453033009401125,-6.930368598897889,-8.90907812963871
19034,794.4489861328507,-6.768729669937644,-5.592764366252147,-5.7736660102881405,-3.4777953567358284,-7.2312644415842495
19035,1228.4575939995464,-4.8816183602555165,-9.806637203606888,-4.888271227657397,-3.598287697479708,-8.93683761000881
19036,1486.4680305720271,-4.846601275299807,-4.849333728491371,-9.34055568144565,-7.611277251259558,-8.06008304533311
19037,1221.2049914659483,-9.57379773634875,-4.172461472741582,-8.038695470957386,-4.448184191600541,-6.295508128350456
19038,1344.8716034431525,-6.929279054676812,-6.216513520286339,-6.201231858212376,-7.475449777644509,-6.8791756054134545
19039,883.4316657648334,-3.997751514513081,-7.676391998886215,-5.696003771751225,-6.222328529310156,-9.217465560389517
19040,849.3945573186936,-5.529281208356337,-4.044406942767216,-3.391854759468385,-5.27706046543814,-9.19416860979404
19041,1057.359237847924,-4.4169397176095435,-9.541449843551945,-3.073709058747342,-7.573691379212674,-8.590115737967118
19042,1799.6833215089212,-9.40225138461018,-7.531311727147211,-8.018608035211338,-7.30094339126883,-6.096065865295104
19043,404.0327106133481,-3.692495023226377,-5.417808781821502,-8.863515510521703,-3.07320854469733,-9.518721995521204
19044,1472.3321003164433,-9.426974670560291,-6.546516916551149,-9.598217624214362,-5.304434179652652,-9.198232604841138
19045,1777.7311127738242,-9.427199024936549,-7.129433682828187,-9.530411719667608,-8.373739746506518,-5.355833573112825
19046,442.9883868926418,-9.15565907100426,-5.634159745927679,-5.913677404916468,-3.684634487722896,-8.123820280582864
19047,893.6380911401599,-3.0706081663584417,-8.960091339369326,-3.0234279454817714,-6.237006161253419,-4.634632059201363
19048,825.267306977932,-6.425817747399345,-4.238632896382781,-9.341398821117483,-3.9900825961923023,-9.41391996207478
19049,947.4473421907328,-3.1047763505138253,-8.434099827007882,-4.228755861762812,-6.467820042064585,-8.919775185818962
19050,761.0697675101105,-6.8439726936255845,-6.8087036060898685,-5.950301190797612,-6.772191395306095,-5.967264553629817
19051,1041.05314790972,-9.194625621574785,-7.926544615157209,-5.545139577423581,-4.218567635557727,-6.655435560286851
19052,1047.0152913472496,-3.418053808814756,-4.7163254236800425,-4.815860452745711,-6.730089285237149,-5.1779837583326405
19053,1005.8370807196612,-8.575271194036597,-9.35970155741452,-3.102849569506151,-8.124822960870954,-7.441739896626229
19054,1437.5026490153912,-3.0542895894380866,-5.061498962408829,-8.725482040000921,-5.632532291093624,-8.765520806385362
19055,823.3022159136506,-5.435827217137599,-4.280968560074689,-6.463873601483879,-7.924307978307003,-9.515777542212971
19056,947.8490683284244,-9.225889606623566,-6.592223941703573,-7.263382026261033,-4.115413462248163,-4.410553812550781
19057,1112.0150209127146,-8.894171868366758,-7.809831889387391,-5.228995234943253,-3.165909869046093,-8.521640507846547
19058,1024.4913485381935,-8.95351387874562,-9.545143774070352,-3.987918761295427,-4.338941604230404,-4.937855207578549
19059,1028.7480064937458,-8.727998850855851,-5.958287578014429,-3.722608324965954,-5.134185588317312,-4.920551644376339
19060,1648.3389986218167,-9.811438029092178,-5.5572512007392945,-7.671316530876668,-3.517323181364644,-9.519956445827138
19061,1277.8120887732528,-5.159945583636779,-7.048476503893736,-5.329269484016201,-7.05364806756824,-9.185471130977072
19062,1426.580777468918,-8.70846630831124,-7.378596529626464,-3.890422895845682,-6.22745924627716,-9.08368974729692
19063,1948.075408969033,-5.290625770885677,-6.95257341375716,-4.700391562284121,-5.42127820675816,-9.221384477150174
19064,772.9460428800676,-8.775165098478995,-6.681739779021916,-9.452886826294158,-4.374137201192926,-4.189497764558686
19065,708.4796237643322,-9.368847053183242,-6.172849531050998,-6.801071578042445,-5.915335825699967,-5.137700854035733
19066,2286.240716324569,-3.4755589349743303,-6.3050505815967455,-3.9337032945391903,-6.833780974717306,-8.714014083036362
19067,2225.34165784706,-8.753121782682323,-4.083300901504444,-3.5784280501205545,-7.807486658338495,-8.559759123641205
19068,198.4714555765947,-4.304038571020419,-9.09051416453914,-9.391304955866424,-3.4550183221608854,-8.868810838993594
19069,951.607867229046,-9.422873015229028,-4.368170821255958,-5.352937171458851,-5.077222093351674,-9.536273891148843
19070,634.0073159431058,-4.4758555984073665,-6.102151473937805,-5.346695229105424,-4.429547652567892,-6.6556737981472995
19071,2400.476315138196,-3.842521548787967,-5.491218298813026,-4.607022130294338,-7.480979980148276,-8.59931454294484
19072,1644.0961532404676,-8.758628307428225,-4.031832251268468,-3.5687578232508517,-7.119964463037518,-4.478714419983504
19073,1255.5475022135613,-9.34649487276411,-9.454587441309352,-5.864175536935069,-3.1000256289334387,-4.205219194891419
19074,780.4752827969147,-7.598984076697211,-9.351735145705993,-3.600532023048268,-3.061876768934954,-7.063594709824245
19075,1838.4836836393083,-4.348574749342518,-4.587574611550892,-4.421000404512331,-7.006921934248804,-8.796919852816476
19076,1923.596568574047,-7.629403512670096,-9.82755660167328,-4.458257971945888,-7.654331257351635,-5.788721158786749
19077,774.2734695873246,-4.156266863910483,-7.287903255701456,-7.286302287673143,-4.107691220662654,-9.333726808002478
19078,446.49810442579343,-9.024600281449969,-8.48375403731605,-3.328478333287961,-5.094364128101032,-9.50525680817987
19079,854.8524905729032,-6.36597789453184,-6.578275372115661,-4.900465146555604,-4.829200069484944,-9.32942389278663
19080,1436.70162456465,-5.062035774608788,-9.501314952812296,-3.1602352046118485,-8.14468065784587,-8.688848383846286
19081,483.6562507275498,-8.406775932746655,-6.483174673799309,-3.6669693018715552,-6.695476712019134,-9.164023661570058
19082,516.3946842536338,-3.850492086166035,-4.9775767726406075,-9.33866688493177,-4.248024083222239,-5.835130332663281
19083,599.1883602059754,-9.148695570524634,-7.209463471403372,-4.4557446408849435,-4.811245058980153,-9.541638028321207
19084,1586.8556886159429,-9.380362716675474,-5.0431267427972335,-6.410350127833933,-4.216705570090646,-9.510229743690449
19085,816.0435699423905,-9.771247829381236,-7.151908298995471,-7.840715623502185,-5.552405717771302,-9.634317143065804
19086,567.2049132640852,-3.9143404486235225,-7.233038077251392,-9.570525739034624,-4.306459583282536,-4.971135470413634
19087,2619.5045311753483,-9.135998301167575,-5.915956283193999,-3.502983252946771,-3.485569887594818,-9.055537328162346
19088,1400.23973204221,-3.633002884168137,-4.305506897065425,-3.434995799335126,-7.66667257357026,-8.561125777390197
19089,1597.7216330421072,-6.582791410309804,-5.614118295282771,-5.6909368444315325,-7.742827143321557,-6.0350556069462495
19090,2813.887376717548,-3.5342092213833847,-4.898422171874719,-8.535125122477565,-7.67434332688866,-8.535710285457176
19091,1233.4368719928334,-5.065696357094736,-6.814600587343234,-5.254593000186959,-8.026607832808443,-4.497823758675624
19092,1939.4626698468776,-5.171579873276358,-6.904994226552681,-9.394145070154671,-7.353863438754464,-9.170108343260988
19093,1235.724798391859,-5.101494645518421,-8.312606283310293,-9.38127539705302,-3.4854114669524305,-5.834095890866967
19094,847.736225456405,-8.691233743208318,-5.562232853687233,-9.653053869593329,-3.1066276445347394,-4.997230534975837
19095,1767.441286576472,-4.7452351564837985,-5.119568182761541,-8.992556133477919,-7.268276835477754,-4.482782613255267
19096,1029.1182498556975,-4.256696647179886,-6.370392250538426,-6.531277233003878,-4.532939662727941,-9.453928858955706
19097,2463.9810342967285,-4.720364420812432,-9.535223572729093,-8.972543696227657,-3.248609278084282,-5.449076537552111
19098,1074.4637591996704,-5.438142212025411,-5.021154861489537,-6.084822983672708,-6.721964630001979,-6.020454047704864
19099,1071.811856439444,-8.780182964593738,-4.748770657054518,-3.0657468585926524,-6.227865434656139,-9.103534676337592
19100,664.7102584860858,-8.935128414723831,-4.56075702149631,-3.673916705503046,-3.136792873029662,-7.175965994721796
19101,545.5132892267516,-3.435804066796413,-5.499349786058881,-9.498746412304472,-5.9526787146126,-6.161385158131362
19102,1511.3057696717106,-6.063175049005174,-4.160924226007369,-9.259384634048727,-3.423055222293149,-6.588510742256718
19103,605.8925870372314,-5.346969037611013,-7.266747694139473,-9.415390372888176,-3.931504226196693,-9.388454265958607
19104,843.094990007408,-4.444292218907374,-6.579430215004803,-9.68459009780941,-3.339653401144754,-9.376903387671014
19105,1421.9236698296852,-7.839455694006966,-6.953127809385431,-3.859029875218976,-7.260312383115194,-8.72953683545051
19106,1512.6591268096531,-3.02567801436522,-5.643349120616388,-3.791325450055857,-7.139049670698637,-8.46222984330503
19107,882.0363088529144,-8.904914583919615,-6.7197307785778095,-3.248646783078165,-7.43077348403628,-5.723564031831652
19108,1090.7001370615178,-8.984427226307934,-4.978127313764615,-4.211333799995858,-4.640163708502074,-5.919778423057228
19109,638.6832649830232,-4.014136387305109,-7.132545297779544,-9.153939885984824,-3.714440342083911,-9.310892084774624
19110,1963.652526554242,-4.263316130648236,-4.499298560001315,-5.07580666237642,-8.110999571687481,-8.892308426334276
19111,2165.509719776349,-9.483564438015714,-9.595645274435652,-5.915939580008045,-4.869246680118744,-9.212840489917989
19112,577.4580629375209,-6.583253770959439,-7.082642734954392,-5.063974673293325,-3.870681365526142,-9.493720678862996
19113,448.0077183363355,-4.479258416793419,-7.922035722933736,-9.641169667445434,-5.656534913855205,-4.821851392091434
19114,637.9351849402623,-3.0450204824365983,-4.769232952707334,-4.471888217148529,-7.342565007331997,-4.29190789046983
19115,740.0531070367343,-9.03871698679651,-8.548176737193637,-5.07374014688821,-3.93974722972689,-9.31763647690872
19116,555.2001580566551,-5.251006359208812,-5.541676361461568,-4.713955656874717,-3.456138759220439,-6.029989713576499
19117,370.8135157098451,-6.73455719875882,-4.623773695278714,-7.227467020577355,-4.581837339865161,-4.6337868517645955
19118,2045.6391689349896,-4.350032830240983,-9.743545937878675,-4.7696294465836875,-3.5161538070840614,-8.812627938940533
19119,996.0202312972958,-9.35481426268787,-6.233416657909263,-4.338215562929926,-4.102850950865242,-9.523553910433122
19120,426.97374950208217,-4.991255358952045,-7.6471741209014015,-7.838756908687079,-4.490680760398349,-9.204871948334809
19121,644.2847871268137,-9.260858229227932,-8.79168421152778,-5.0325924867519936,-6.244450819812646,-6.555483796915561
19122,529.268011840258,-6.242751539846336,-6.7989213932663235,-5.917052701449762,-5.227981674406013,-9.673389068350165
19123,2098.118428698877,-5.76221740970514,-9.467975881323865,-6.44469569092106,-2.9964197797164887,-9.262933070203871
19124,482.1270525119855,-3.35617088182634,-3.9894426833586385,-9.39079834049143,-7.592941317093546,-9.57502468495791
19125,964.3258287770176,-3.4887726283571103,-9.927226668466954,-5.725185378338953,-3.4978847937907105,-9.100556574847818
19126,1849.615855471861,-8.432214553945387,-5.004056274210614,-4.170371637168423,-7.772795397100682,-4.460743710473825
19127,1396.2396283018536,-4.245155072968157,-6.8594555935939185,-9.373142571342722,-3.325996614986428,-7.812800488914811
19128,547.444199468417,-9.28289911110807,-6.960474845539914,-5.718171389926266,-3.666146205150846,-4.678298804746725
19129,1242.2025583693287,-9.039256442323184,-9.794762136528082,-9.406174143407318,-4.447535313810709,-9.087764031893222
19130,1845.5742606163712,-9.48718776893002,-4.86768721080706,-9.529624524198876,-6.209362960323615,-5.764949014668523
19131,1788.8362522788468,-8.884249917492959,-6.714781435029875,-5.562526664829595,-7.886555583651676,-6.651196697489651
19132,1329.8878788284765,-3.3973028971521155,-7.564183631902272,-9.447970378916098,-6.337116343411305,-9.178904042070087
19133,982.9837692491026,-6.52098641946584,-4.159868969718245,-8.551063144870373,-7.687840737760163,-9.564812930744942
19134,2481.3878214710926,-8.735465018806764,-5.778778517424623,-8.599208798868103,-5.735267336965975,-4.22542451180474
19135,1934.724030284321,-8.59209127108622,-9.023557114266303,-4.6754152947309215,-6.941666796789834,-4.101362473722703
19136,765.1506781867834,-9.150983739579008,-5.243368735982272,-5.812368931386806,-8.117246265772895,-4.363516568556359
19137,1301.8283594137044,-4.1919641322050865,-9.283063326529687,-6.044121098216649,-6.382828093934964,-5.165896963992178
19138,2112.840094799171,-8.438947636900311,-6.662603879934084,-3.4945188816524126,-5.661113898531517,-4.153752954916013
19139,1064.0280838110884,-9.532991572632092,-5.223925383157508,-8.148222288533473,-3.8995600975418063,-6.880602600390275
19140,1239.859914264631,-9.184470510859212,-5.213224454778831,-9.38656627005362,-3.4488513523356175,-5.4191213143844985
19141,2339.284798271865,-8.972569802408264,-9.211605435343992,-3.0418683128451205,-3.940365174381041,-8.709839794299137
19142,1564.4223075863124,-5.322749536483247,-9.765956930091788,-6.764915030648469,-6.086005259013007,-9.400700533320627
19143,715.9996043978533,-3.699440952528149,-7.547742465674065,-4.788679511034894,-6.100408726054692,-8.533066261136671
19144,1492.6647032147798,-3.7196967774670138,-9.640095166542473,-9.328283912799542,-7.886325045515995,-9.05569861070838
19145,918.0435165159876,-8.581306354729787,-6.2659927918502945,-3.518961899947859,-7.873322906601178,-9.2765537075882
